LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate,MatchType
7307197110,04/14/2020,507,PPP,FOX VALLEY OPHTHALMOLOGY,40330 W. LAFOX RD,SAINT CHARLES,IL,60175-6526,05/25/2021,Paid in Full,24,100,548100.0,548100.0,0.0,,20282,Old Second National Bank,37 S River St,AURORA,IL,60506-4173,U,N,N,Existing or more than 2 years old,SAINT CHARLES,KANE,IL,60175-6526,IL-11,60.0,621111.0,White,Not Hispanic or Latino,,515000.0,,33100.0,,,,Corporation,20282,Old Second National Bank,AURORA,IL,Male Owned,Non-Veteran,,551525.62,12/03/2020,Ophthalm
9244368502,03/12/2021,507,PPS,FOX VALLEY OPHTHALMOLOGY LTD,40W330 Lafox Rd,Saint Charles,IL,60175-6515,01/08/2022,Paid in Full,60,100,548000.0,548000.0,0.0,,20282,Old Second National Bank,37 S River St,AURORA,IL,60506-4173,U,N,N,Existing or more than 2 years old,Saint Charles,KANE,IL,60175-6515,IL-11,60.0,621111.0,White,Not Hispanic or Latino,1.0,547996.0,,,,,,Corporation,20282,Old Second National Bank,AURORA,IL,Male Owned,Non-Veteran,,552368.78,01/03/2022,Ophthalm
7132387704,05/01/2020,507,PPP,UNIVERSITY OPHTHALMOLOGY ASSOCIATES LTD,1725 W Harrison St Suite918,Chicago,IL,60612,02/19/2021,Paid in Full,24,100,498400.0,498400.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,Chicago,COOK,IL,60612-0001,IL-07,29.0,621111.0,Unanswered,Unknown/NotStated,,498400.0,,,,,,Corporation,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,,501667.29,12/31/2020,Ophthalm
6199087000,04/06/2020,507,PPP,"RETINA CONSULTANTS, LTD.","2454 E. Dempster St., Suite 400",DES PLAINES,IL,60016-5300,06/22/2021,Paid in Full,24,100,484600.0,484600.0,0.0,,119179,"Wintrust Bank, National Association","231 S LaSalle St, 13th Fl",CHICAGO,IL,60604-1471,U,N,N,Existing or more than 2 years old,DES PLAINES,COOK,IL,60016-5300,IL-05,50.0,621320.0,Unanswered,Unknown/NotStated,48460.0,363450.0,,72690.0,,,,Corporation,119179,"Wintrust Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,489903.68,05/17/2021,Retina
8612447103,04/15/2020,507,PPP,RETINA INSTITUTE OF ILLINOIS,820 E TERRA COTTA AVE,CRYSTAL LAKE,IL,60014-3649,07/16/2021,Paid in Full,24,100,345877.52,345877.52,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,CRYSTAL LAKE,MCHENRY,IL,60014-3649,IL-11,25.0,621111.0,White,Not Hispanic or Latino,,345877.52,,,,,,Corporation,49274,"Citibank, N.A.",Sioux Falls,SD,Unanswered,Unanswered,,349864.72,06/11/2021,Retina
5220727210,04/27/2020,507,PPP,RETINA ASSOCIATES LTD,133 East Brush Hill Rd  Suite 300,ELMHURST,IL,60126-5658,04/24/2021,Paid in Full,24,100,337558.0,337558.0,0.0,,21037,The Northern Trust Company,50 S LaSalle St,CHICAGO,IL,60603-1008,U,N,N,Existing or more than 2 years old,ELMHURST,DUPAGE,IL,60126-5658,IL-04,30.0,621320.0,Unanswered,Unknown/NotStated,,337558.0,,,,,,Professional Association,21037,The Northern Trust Company,CHICAGO,IL,Unanswered,Unanswered,,340764.8,04/15/2021,Retina
1781567201,04/15/2020,507,PPP,UNIVERSITY RETINA AND MACULA ASSOCIATES PC,6320 159TH ST,OAK FOREST,IL,60452-2780,07/10/2021,Paid in Full,24,100,300000.0,300000.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Existing or more than 2 years old,OAK FOREST,COOK,IL,60452-2780,IL-06,32.0,621111.0,Unanswered,Unknown/NotStated,,300000.0,,,,,,Subchapter S Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,303433.33,06/11/2021,Retina
2326958308,01/20/2021,507,PPS,ASSOCIATED OPHTHALMOLOGISTS SC,219 N Hammes Ave,Joliet,IL,60435-8114,02/26/2022,Paid in Full,60,100,286360.0,286360.0,0.0,,21641,Old National Bank,One Main St,EVANSVILLE,IN,47708-1449,U,Y,Y,Existing or more than 2 years old,Joliet,WILL,IL,60435-8114,IL-14,20.0,621111.0,Unanswered,Unknown/NotStated,1.0,286359.0,,,,,,Subchapter S Corporation,22050,"First Midwest Bank, A Division of Old National Bank",Chicago,IL,Unanswered,Non-Veteran,,289366.78,02/10/2022,Ophthalm
7816887201,04/28/2020,507,PPP,"ASSOCIATED OPHTHALMOLOGISTS, SC",219 N Hammes Ave,Joliet,IL,60435-8114,07/30/2021,Paid in Full,24,100,286360.0,286360.0,0.0,,21641,Old National Bank,One Main St,EVANSVILLE,IN,47708-1449,U,Y,Y,Existing or more than 2 years old,Joliet,WILL,IL,60435-8114,IL-14,19.0,621111.0,Unanswered,Unknown/NotStated,,286360.0,,,,,,Subchapter S Corporation,22050,"First Midwest Bank, A Division of Old National Bank",Chicago,IL,Unanswered,Non-Veteran,,288136.26,02/16/2021,Ophthalm
7370747700,05/01/2020,507,PPP,OPHTHALMOLOGY PARTNERS LTD,740 WAUKEGAN RD,DEERFIELD,IL,60015,01/22/2021,Paid in Full,24,100,264205.0,264205.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,DEERFIELD,LAKE,IL,60015-0001,IL-10,18.0,621111.0,Unanswered,Unknown/NotStated,,264205.0,,,,,,Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,265878.3,12/21/2020,Ophthalm
1682108400,02/02/2021,507,PPS,OPHTHALMOLOGY PARTNERS LTD,740 Waukegan Rd Ste 360,Deerfield,IL,60015-4472,09/28/2021,Paid in Full,60,100,264204.0,264204.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,Deerfield,LAKE,IL,60015-4472,IL-10,187.0,621111.0,Unanswered,Unknown/NotStated,1.0,264198.0,,,,,,Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,265598.41,08/16/2021,Ophthalm
2925687708,05/01/2020,507,PPP,OPHTHALMOLOGY ASSOCIATES LTD,1670 CAPITAL ST STE 100,ELGIN,IL,60124,04/23/2021,Paid in Full,24,100,247552.0,247552.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,ELGIN,KANE,IL,60124-0002,IL-08,21.0,,Unanswered,Unknown/NotStated,1250.0,198000.0,,41500.0,,6802.0,,Subchapter S Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,249523.22,02/23/2021,Ophthalm
9112807004,04/09/2020,507,PPP,RETINA SERVICES OF ILLINOIS LLC,7447 W TALCOTT AVE SUITE 345,CHICAGO,IL,60631-3702,08/14/2021,Paid in Full,24,100,240200.0,240200.0,0.0,,21442,BMO Bank National Association,320 S Canal St,Chicago,IL,60606,U,N,N,Existing or more than 2 years old,CHICAGO,COOK,IL,60631-3702,IL-05,38.0,621320.0,Unanswered,Unknown/NotStated,,240200.0,,,,,,Limited  Liability Company(LLC),21442,BMO Bank National Association,Chicago,IL,Unanswered,Unanswered,,243194.27,07/20/2021,Retina
1918518500,02/19/2021,507,PPS,OPHTHALMOLOGY ASSOCIATES LTD.,1670 Capital St Ste 100,Elgin,IL,60124-7837,12/18/2021,Paid in Full,60,100,239132.0,239132.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Elgin,KANE,IL,60124-7837,IL-08,20.0,621111.0,Unanswered,Unknown/NotStated,1.0,239128.0,,,,,,Subchapter S Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,240791.97,11/05/2021,Ophthalm
5272377105,04/13/2020,507,PPP,DUPAGE OPHTHALMOLOGY,2500 S Highland Ste. 100,LOMBARD,IL,60148,02/19/2022,Paid in Full,24,100,224000.0,224000.0,0.0,,21320,Union National Bank,101 E Chicago St,ELGIN,IL,60120-5583,U,N,N,Unanswered,LOMBARD,DUPAGE,IL,60148-0001,IL-06,20.0,621320.0,Unanswered,Unknown/NotStated,,224000.0,,,,,,Subchapter S Corporation,21320,Union National Bank,ELGIN,IL,Male Owned,Non-Veteran,,226843.56,07/15/2021,Ophthalm
3941117107,04/12/2020,507,PPP,"DR. MATTHEW E. SCHMIDT & ASSOCIATES OPHTHALMOLOGISTS, SC",7600 W College Dr,Palos Heights,IL,60463-1001,10/26/2021,Paid in Full,24,100,203492.5,203492.5,0.0,,21641,Old National Bank,One Main St,EVANSVILLE,IN,47708-1449,U,N,N,Existing or more than 2 years old,Palos Heights,COOK,IL,60463-1001,IL-06,24.0,621111.0,Unanswered,Unknown/NotStated,,203492.5,,,,,,Corporation,22050,"First Midwest Bank, A Division of Old National Bank",Chicago,IL,Unanswered,Non-Veteran,,206318.78,09/07/2021,Ophthalm
8876458400,02/14/2021,507,PPS,DR. MATTHEW E. SCHMIDT & ASSOCIATES - OPHTHALMOLOGISTS S.C.,7600 W College Dr,Palos Heights,IL,60463-1001,11/27/2021,Paid in Full,60,100,203492.0,203492.0,0.0,,21641,Old National Bank,One Main St,EVANSVILLE,IN,47708-1449,U,N,N,Existing or more than 2 years old,Palos Heights,COOK,IL,60463-1001,IL-06,27.0,621111.0,Unanswered,Unknown/NotStated,1.0,203490.0,,,,,,Corporation,22050,"First Midwest Bank, A Division of Old National Bank",Chicago,IL,Unanswered,Non-Veteran,,205006.88,11/16/2021,Ophthalm
5558487000,04/05/2020,507,PPP,"RETINA HEALTH INSTITUTE, SC",1530 N. RANDALL RD SUITE 202,ELGIN,IL,60123-7877,03/12/2021,Paid in Full,24,100,137300.0,202000.0,0.0,,111865,"St. Charles Bank & Trust Company, National Association",411 W Main St,SAINT CHARLES,IL,60174-1815,U,N,N,Existing or more than 2 years old,ELGIN,KANE,IL,60123-7877,IL-08,23.0,621320.0,Unanswered,Unknown/NotStated,25250.0,151500.0,,25250.0,,,,Corporation,111865,"St. Charles Bank & Trust Company, National Association",SAINT CHARLES,IL,Unanswered,Unanswered,,190856.43,01/14/2021,Retina
6540207004,04/07/2020,507,PPP,"ILLINOIS RETINA INSTITUTE,S.C.",3602 Marquette Road,PERU,IL,61354-1450,12/09/2020,Paid in Full,24,100,188045.0,188045.0,0.0,,81833,Peru Federal Savings Bank,1730 Fourth St,Peru,IL,61354-3323,R,Y,N,Existing or more than 2 years old,PERU,LA SALLE,IL,61354-1450,IL-14,16.0,621320.0,Asian,Not Hispanic or Latino,5000.0,163045.0,,20000.0,,,,Corporation,81833,Peru Federal Savings Bank,Peru,IL,Male Owned,Non-Veteran,,189105.36,11/03/2020,Retina
5032007100,04/13/2020,507,PPP,SUBURBAN RETINA LTD,130 S MAIN ST STE 303,LOMBARD,IL,60148-2628,06/22/2021,Paid in Full,24,100,177163.0,177163.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,LOMBARD,DUPAGE,IL,60148-2628,IL-06,12.0,621111.0,White,Not Hispanic or Latino,2101.0,157062.0,,15000.0,,3000.0,,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Female Owned,Non-Veteran,,178986.01,04/29/2021,Retina
6387017009,04/06/2020,507,PPP,"NORTHERN ILLINOIS RETINA, LTD.","1235 N. Mulford Road, suite 100",ROCKFORD,IL,61107-3876,12/08/2020,Paid in Full,24,100,170000.0,170000.0,0.0,,21908,"First Mid Bank & Trust, National Association",1515 Charleston Ave.,MATTOON,IL,61938-3932,U,N,N,Existing or more than 2 years old,ROCKFORD,WINNEBAGO,IL,61107-3876,IL-16,13.0,621111.0,Unanswered,Unknown/NotStated,,130000.0,,40000.0,,,,Subchapter S Corporation,117081,First Mid Bank and Trust National Association,Beloit,WI,Female Owned,Unanswered,,170972.78,11/03/2020,Retina
7244947308,04/30/2020,562,PPP,"OPHTHALMOLOGY CONSULTANTS OF FORT WAYNE, P.C.",7232 Engle Road,FORT WAYNE,IN,46804,03/19/2021,Paid in Full,24,100,709100.0,709100.0,0.0,,24398,STAR Financial Bank,215 W. Main St.,FORT WAYNE,IN,46802,U,N,N,Unanswered,FORT WAYNE,ALLEN,IN,46804-0001,IN-03,57.0,621111.0,Unanswered,Unknown/NotStated,8500.0,601600.0,,57100.0,,40100.0,1800.0,Partnership,24398,STAR Financial Bank,FORT WAYNE,IN,Male Owned,Non-Veteran,,714520.24,02/05/2021,Ophthalm
2408288508,02/20/2021,562,PPS,NORTHEAST OPHTHALMOLOGY P.C.,3301 Lake Ave,Fort Wayne,IN,46805-5529,09/24/2021,Paid in Full,60,100,583217.0,583217.0,0.0,,24432,Lake City Bank,202 E Center St,WARSAW,IN,46580-2842,U,Y,Y,Existing or more than 2 years old,Fort Wayne,ALLEN,IN,46805-5529,IN-03,54.0,621111.0,White,Not Hispanic or Latino,1.0,583215.0,,,,,,Corporation,24432,Lake City Bank,WARSAW,IN,Female Owned,Non-Veteran,,586181.69,08/25/2021,Ophthalm
6719757005,04/07/2020,562,PPP,"NORTHEAST OPHTHALMOLOGY, P.C.",3301 LAKE AVE,FORT WAYNE,IN,46805-5529,12/12/2020,Paid in Full,24,100,551200.0,551200.0,0.0,,24432,Lake City Bank,202 E Center St,WARSAW,IN,46580-2842,U,Y,Y,Existing or more than 2 years old,FORT WAYNE,ALLEN,IN,46805-5529,IN-03,50.0,621320.0,White,Not Hispanic or Latino,6022.0,408000.0,,84000.0,,53178.0,,Corporation,24432,Lake City Bank,WARSAW,IN,Female Owned,Non-Veteran,,554292.84,11/05/2020,Ophthalm
6818837000,04/07/2020,562,PPP,INDIANAPOLIS OPHTHALMOLOGY PC,"11455 N. Meridian Street, Suite 100",Carmel,IN,46032-1624,12/16/2020,Paid in Full,24,100,371655.0,537871.0,0.0,,118844,The National Bank of Indianapolis,"107 N Pennsylvania St, Ste 100",INDIANAPOLIS,IN,46204-2406,U,N,N,Existing or more than 2 years old,Carmel,HAMILTON,IN,46032-1624,IN-05,42.0,621111.0,Unanswered,Unknown/NotStated,,537871.0,,,,,,Corporation,118844,The National Bank of Indianapolis,INDIANAPOLIS,IN,Unanswered,Non-Veteran,,540936.13,11/12/2020,Ophthalm
4928058305,01/23/2021,562,PPS,INDIANAPOLIS OPHTHALMOLOGY PC,11455 N Meridian St Ste 100,Carmel,IN,46032-1679,10/09/2021,Paid in Full,60,100,530407.0,530407.0,0.0,,118844,The National Bank of Indianapolis,"107 N Pennsylvania St, Ste 100",INDIANAPOLIS,IN,46204-2406,U,N,N,Existing or more than 2 years old,Carmel,HAMILTON,IN,46032-1679,IN-05,41.0,621111.0,Unanswered,Unknown/NotStated,1.0,530405.0,,,,,,Corporation,118844,The National Bank of Indianapolis,INDIANAPOLIS,IN,Unanswered,Non-Veteran,,533226.15,08/10/2021,Ophthalm
4508058407,02/06/2021,562,PPS,OPHTHALMIC PLASTIC SURGERY INC,10300 N Illinois St Ste 2020,Carmel,IN,46290-1167,12/14/2021,Paid in Full,60,100,473242.0,473242.0,0.0,,118844,The National Bank of Indianapolis,"107 N Pennsylvania St, Ste 100",INDIANAPOLIS,IN,46204-2406,U,N,N,Existing or more than 2 years old,Carmel,HAMILTON,IN,46290-1167,IN-05,39.0,621111.0,Unanswered,Unknown/NotStated,,473242.0,,,,,,Corporation,118844,The National Bank of Indianapolis,INDIANAPOLIS,IN,Unanswered,Unanswered,,476768.63,11/09/2021,Ophthalm
7969867000,04/08/2020,562,PPP,ASSOCIATED VITREORETINAL AND UVEITIS INC,10585 N Meridian St Ste 100,INDIANAPOLIS,IN,46290,07/17/2021,Paid in Full,24,100,463900.0,463900.0,0.0,,57328,The Huntington National Bank,17 S High St.,COLUMBUS,OH,43215-3413,U,N,N,Existing or more than 2 years old,INDIANAPOLIS,HAMILTON,IN,46290-0011,IN-05,45.0,621320.0,Unanswered,Not Hispanic or Latino,,463900.0,,,,,,Subchapter S Corporation,57328,The Huntington National Bank,COLUMBUS,OH,Male Owned,Non-Veteran,,459905.95,04/23/2021,Retina
1920007100,04/10/2020,562,PPP,"RETINA ASSOCIATES, P.C.","8679 Connecticut Street, Suit A",Merrillville,IN,46410,02/23/2021,Paid in Full,24,100,405512.5,405512.5,0.0,,21641,Old National Bank,One Main St,EVANSVILLE,IN,47708-1449,U,N,N,New Business or 2 years or less,Merrillville,LAKE,IN,46410-0001,IN-01,43.0,621111.0,Unanswered,Unknown/NotStated,,405512.5,,,,,,Subchapter S Corporation,22050,"First Midwest Bank, A Division of Old National Bank",Chicago,IL,Unanswered,Non-Veteran,,408531.32,01/14/2021,Retina
7122837007,04/07/2020,562,PPP,OPHTHALMIC PLASTIC SURGERY INC,10300 N Illinois St,Indianapolis,IN,46290,03/10/2021,Paid in Full,24,100,321701.0,321701.0,0.0,,118844,The National Bank of Indianapolis,"107 N Pennsylvania St, Ste 100",INDIANAPOLIS,IN,46204-2406,U,N,N,Existing or more than 2 years old,Indianapolis,HAMILTON,IN,46290-0011,IN-05,22.0,621111.0,Unanswered,Unknown/NotStated,,321701.0,,,,,,Corporation,118844,The National Bank of Indianapolis,INDIANAPOLIS,IN,Unanswered,Unanswered,,324389.19,02/17/2021,Ophthalm
2804737104,04/11/2020,562,PPP,ADVANCED OPHTHALMOLOGY OF MICHIANA LLC,707 N. MICHIGAN ST Suite 210,SOUTH BEND,IN,46601-1022,02/23/2021,Paid in Full,24,100,239700.0,239700.0,0.0,,24195,1st Source Bank,100 N Michigan St,SOUTH BEND,IN,46601-1630,U,Y,N,Existing or more than 2 years old,SOUTH BEND,ST JOSEPH,IN,46601-1022,IN-02,30.0,621111.0,Unanswered,Unknown/NotStated,,239700.0,,,,,,Limited  Liability Company(LLC),24195,1st Source Bank,SOUTH BEND,IN,Unanswered,Unanswered,,241424.51,01/04/2021,Ophthalm
5266247007,04/05/2020,562,PPP,"BRIGGS OPHTHALMOLOGY AND ASSOCIATES, SC",24 Joliet Street Suite 201,DYER,IN,46311-1705,03/12/2021,Paid in Full,24,100,167100.0,167100.0,0.0,,438799,"Old Plank Trail Community Bank, National Association",20012 Wolf Rd,MOKENA,IL,60448-9953,U,N,N,Change of Ownership,DYER,LAKE,IN,46311-1705,IN-01,16.0,621111.0,Unanswered,Not Hispanic or Latino,20887.0,125325.0,,20888.0,,,,Corporation,438799,"Old Plank Trail Community Bank, National Association",MOKENA,IL,Male Owned,Non-Veteran,,168408.95,01/25/2021,Ophthalm
4678948308,01/23/2021,562,PPS,BRIGGS OPHTHALMOLOGY & ASSOCIATES S.C.,1467 Joliet St Ste C,Dyer,IN,46311-2073,01/21/2022,Paid in Full,60,100,165724.0,165724.0,0.0,,438799,"Old Plank Trail Community Bank, National Association",20012 Wolf Rd,MOKENA,IL,60448-9953,U,N,N,Existing or more than 2 years old,Dyer,LAKE,IN,46311-2073,IN-01,16.0,562119.0,Unanswered,Not Hispanic or Latino,,165724.0,,,,,,Corporation,438799,"Old Plank Trail Community Bank, National Association",MOKENA,IL,Male Owned,Non-Veteran,,167174.08,12/14/2021,Ophthalm
4938917703,05/01/2020,562,PPP,RETINA INSTITUTE OF INDIANA,11188 DIEBOLD RD,FORT WAYNE,IN,46845,11/19/2021,Paid in Full,24,100,161667.0,161667.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,FORT WAYNE,ALLEN,IN,46845-0001,IN-03,13.0,621111.0,Unanswered,Unknown/NotStated,,161667.0,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,163925.91,09/29/2021,Retina
5435667006,04/05/2020,709,PPP,RETINA ASSOCIATES P A,9301 W 74th St suite 210,OVERLAND PARK,KS,66204-2207,12/10/2020,Paid in Full,24,100,1322500.0,1322500.0,0.0,,41182,Country Club Bank,1 Ward Parkway,KANSAS CITY,MO,64112-2106,U,N,N,Existing or more than 2 years old,OVERLAND PARK,JOHNSON,KS,66204-2207,KS-03,102.0,621111.0,Unanswered,Unknown/NotStated,,1322500.0,,,,,,Corporation,41182,Country Club Bank,KANSAS CITY,MO,Unanswered,Unanswered,,1330177.85,11/12/2020,Retina
9640367007,04/09/2020,767,PPP,VITREO RETINAL CONSULTANTS AND SURGEONS PA,530 N Lorraine,WICHITA,KS,67214,04/08/2021,Paid in Full,24,100,462700.0,462700.0,0.0,,26743,Emprise Bank,257 N Broadway St,WICHITA,KS,67202-2303,U,N,Y,Existing or more than 2 years old,WICHITA,SEDGWICK,KS,67214-1000,KS-04,41.0,621111.0,Unanswered,Unknown/NotStated,,462700.0,,,,,,Corporation,26743,Emprise Bank,WICHITA,KS,Unanswered,Unanswered,,466693.16,03/01/2021,Retina
8515037205,04/28/2020,709,PPP,MID AMERICA RETINA CONSULTANTS,10740 NALL AVE,OVERLAND PARK,KS,66211-1238,07/21/2021,Paid in Full,24,100,151100.0,151100.0,0.0,,40781,Commerce Bank,"1000 Walnut St, 11th Fl",KANSAS CITY,MO,64106-2107,U,N,N,Existing or more than 2 years old,OVERLAND PARK,JOHNSON,KS,66211-1238,KS-03,9.0,621320.0,Unanswered,Unknown/NotStated,,120988.0,,30112.0,,,,Corporation,40781,Commerce Bank,KANSAS CITY,MO,Unanswered,Unanswered,,152816.66,06/22/2021,Retina
3124687201,04/16/2020,457,PPP,RETINA AND VITREOUS ASSOCIATES OF KENTUCKY PSC,120 N Eagle Creek Dr STE 500,Lexington,KY,40509,06/11/2021,Paid in Full,24,100,1102500.0,1102500.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,Unanswered,Lexington,FAYETTE,KY,40509-0001,KY-06,88.0,621111.0,Unanswered,Unknown/NotStated,,1102500.0,,,,,,Corporation,44449,"PNC Bank, National Association",WILMINGTON,DE,Unanswered,Unanswered,,1113953.75,05/04/2021,Retina
2349728704,03/28/2021,457,PPS,RETINA ASSOCIATES P.S.C.,1536 Story Ave,Louisville,KY,40206-1738,04/22/2021,Paid in Full,60,100,504933.62,504933.62,0.0,,27569,Stock Yards Bank & Trust Company,1040 E Main St,LOUISVILLE,KY,40206-1856,U,Y,N,Existing or more than 2 years old,Louisville,JEFFERSON,KY,40206-1738,KY-03,47.0,621111.0,Unanswered,Unknown/NotStated,1.0,504930.62,,,,,,Corporation,27569,Stock Yards Bank & Trust Company,LOUISVILLE,KY,Unanswered,Unanswered,,510356.47,05/03/2022,Retina
5955257005,04/06/2020,457,PPP,"RETINA ASSOCIATES, PSC",1536 STORY AVE,LOUISVILLE,KY,40206-1738,12/18/2021,Paid in Full,24,100,465844.64,465844.64,0.0,,27569,Stock Yards Bank & Trust Company,1040 E Main St,LOUISVILLE,KY,40206-1856,U,Y,Y,Existing or more than 2 years old,LOUISVILLE,JEFFERSON,KY,40206-1738,KY-03,46.0,621111.0,Unanswered,Unknown/NotStated,,465844.64,,,,,,Corporation,27569,Stock Yards Bank & Trust Company,LOUISVILLE,KY,Unanswered,Unanswered,,470975.31,05/21/2021,Retina
7935727104,04/14/2020,457,PPP,OPHTHALMOLOGY ASSOCIATES P.S.C,3810 SPRINGHURST BLVD STE 100,LOUISVILLE,KY,40241-6162,12/17/2020,Paid in Full,24,100,386600.0,386600.0,0.0,,27542,Republic Bank & Trust Company,601 W Market St Republic Corporate Center,LOUISVILLE,KY,40202,U,N,N,Existing or more than 2 years old,LOUISVILLE,JEFFERSON,KY,40241-6162,KY-03,33.0,621111.0,Unanswered,Unknown/NotStated,,386600.0,,,,,,Corporation,27542,Republic Bank & Trust Company,LOUISVILLE,KY,Unanswered,Unanswered,,388919.6,11/27/2020,Ophthalm
6201147005,04/06/2020,457,PPP,"TRI-STATE OPHTHALMOLOGY ASSOCIATES, P. S. C.",2841 Lexington Ave,ASHLAND,KY,41101-3009,12/10/2020,Paid in Full,24,100,250706.67,250706.67,0.0,,26869,Kentucky Farmers Bank Corporation,2500 Broadway St,CATLETTSBURG,KY,41129,U,Y,Y,Existing or more than 2 years old,ASHLAND,BOYD,KY,41101-3009,KY-05,27.0,621111.0,White,Not Hispanic or Latino,,250706.67,,,,,,Corporation,26869,Kentucky Farmers Bank Corporation,CATLETTSBURG,KY,Male Owned,Non-Veteran,,252094.14,11/05/2020,Ophthalm
1926148409,02/02/2021,457,PPS,TRI-STATE OPHTHALMOLOGY ASSOCIATES PSC,2841 Lexington Ave,Ashland,KY,41101-3009,08/05/2021,Paid in Full,60,100,241788.0,241788.0,0.0,,26869,Kentucky Farmers Bank Corporation,2500 Broadway St,CATLETTSBURG,KY,41129,U,Y,Y,Existing or more than 2 years old,Ashland,BOYD,KY,41101-3009,KY-05,30.0,621111.0,Unanswered,Unknown/NotStated,,241788.0,,,,,,Corporation,26869,Kentucky Farmers Bank Corporation,CATLETTSBURG,KY,Unanswered,Unanswered,,242953.88,07/30/2021,Ophthalm
4365147002,04/03/2020,457,PPP,CALVERT OPHTHALMOLOGY CENTER PSC,100 keeton dr,HOPKINSVILLE,KY,42240-8756,07/08/2021,Paid in Full,24,100,221200.0,221200.0,0.0,,24342,"First Financial Bank, National Association",One First Financial Plaza,TERRE HAUTE,IN,47807-3226,U,N,N,Existing or more than 2 years old,HOPKINSVILLE,CHRISTIAN,KY,42240-8756,KY-01,26.0,621320.0,Unanswered,Unknown/NotStated,,221200.0,,,,,,Corporation,27081,"First Financial Bank, National Association",Hawesville,KY,Male Owned,Unanswered,,223835.97,06/17/2021,Ophthalm
4662417007,04/04/2020,457,PPP,"BLUEGRASS RETINA CONSULTANTS, PSC",3290 BLAZER PKWY STE 100,LEXINGTON,KY,40509-1847,08/06/2021,Paid in Full,24,100,220600.0,220600.0,0.0,,27631,"Traditional Bank, Inc.",49 W Main St,MOUNT STERLING,KY,40353-1316,U,N,N,Existing or more than 2 years old,LEXINGTON,FAYETTE,KY,40509-1847,KY-06,22.0,621112.0,Unanswered,Unknown/NotStated,,220600.0,,,,,,Corporation,27631,"Traditional Bank, Inc.",MOUNT STERLING,KY,Unanswered,Unanswered,,223404.34,07/22/2021,Retina
